id,overview,title,release_date,genres
693134,황제의 모략으로 멸문한 가문의 유일한 후계자 폴. 어머니 레이디 제시카와 간신히 목숨만 부지한 채 사막으로 도망친다. 그곳에서 만난 반란군들과 숨어 지내다 그들과 함께 황제의 모든 것을 파괴할 전투를 준비한다. 한편 반란군들의 기세가 높아질수록 불안해진 황제와 귀족 가문은 잔혹한 암살자 페이드 로타를 보내 반란군을 몰살하려 하는데…,듄: 파트 2,2024-02-28,"SF, 모험"
696047,"세탁소 화재로 인해 대출상품을 알아보던 생활력 만렙 덕희에게 어느 날, 거래은행의 손대리가 합리적인 대출상품을 제안하겠다며 전화를 걸어온다. 대출에 필요하다며 이런저런 수수료를 요구한 손대리에게 돈을 보낸 덕희는 이 모든 과정이 보이스피싱이었음을 뒤늦게 인지하고 충격에 빠진다. 전 재산을 잃고 아이들과 거리로 나앉게 생긴 덕희에게 어느 날 손대리가 다시 전화를 걸어오는데… 이번엔 살려달라는 전화다! 경찰도 포기한 사건, 덕희는 손대리도 구출하고 잃어버린 돈도 찾겠다는 일념으로 필살기 하나씩 장착한 직장 동료들과 함께 중국 칭다오로 직접 날아간다.",시민덕희,2024-01-24,"범죄, 코미디"
696506,"친구 티모와 함께 차린 마카롱 가게가 쫄딱 망해 거액의 빚을 지고 못 갚으면 죽이겠다는 사채업자를 피해 지구를 떠나야 하는 미키. 기술이 없는 그는, 정치인 마셜의 얼음행성 개척단에서 위험한 일을 도맡고, 죽으면 다시 프린트되는 익스펜더블로 지원한다. 4년의 항해와 얼음행성 니플하임에 도착한 뒤에도 늘 미키를 지켜준 여자친구 나샤. 그와 함께, 미키는 반복되는 죽음과 출력의 사이클에도 익숙해진다. 그러나 미키 17이 얼음행성의 생명체인 크리퍼와 만난 후 죽을 위기에서 돌아와 보니 이미 미키 18이 프린트되어 있다. 행성 당 1명만 허용된 익스펜더블이 둘이 된 멀티플 상황. 둘 중 하나는 죽어야 하는 현실 속에 걷잡을 수 없는 사건이 기다리고 있었으니…",미키 17,2025-02-28,"SF, 모험, 코미디"
705956,"강원도 화천의 양 목장에서 살고 있는 진우는 딸 설과 함께 조용한 삶을 살고 있다. 목장 주인 중만과 딸 문경은 이들을 가족처럼 대한다. 곧 진우의 친구라는 남성, 현민이 이곳에 도착하고 이내 두 남성이 오랜 연인 사이라는 사실이 드러난다. 이들은 평화롭고 고요한 아름다움을 간직한 이곳에서 설과 행복하게 살기를 꿈꾼다. 하지만 어느 날 진우의 쌍둥이 여동생 은영이 찾아오면서 갈등이 시작된다.",정말 먼 곳,2020-06-04,드라마
705993,"두 여자가 한 교통사고로 남편들을 잃었다. 희주의 남편은 죽었고, 영남의 남편은 2년째 의식불명. 2년 만에 고향에 돌아온 희주는 우연히 영남을 맞닥뜨리고, 영남의 딸 은영은 희주의 주위를 의뭉스럽게 맴돈다.",빛과 철,2021-02-18,드라마
705996,"산 정상에서 추락한 한 남자의 변사 사건. 담당 형사 해준은 사망자의 아내 서래와 마주하게 된다. 남편의 죽음 앞에서 특별한 동요를 보이지 않는 서래. 경찰은 보통의 유가족과는 다른 서래를 용의선상에 올린다. 해준은 사건 당일의 알리바이 탐문과 신문, 잠복수사를 통해 서래를 알아가면서 그녀에 대한 관심이 점점 커져가는 것을 느낀다. 한편 좀처럼 속을 짐작하기 어려운 서래는 상대가 자신을 의심한다는 것을 알면서도 조금의 망설임도 없이 해준을 대하는데...",헤어질 결심,2022-06-29,"로맨스, 미스터리, 스릴러"
706065,"파견 명령을 받아 하청업체로 가게 된 정은이 1년의 시간을 버텨내고 자신의 자리를 되찾기 위한 여정을 담는다. 직장에서 우수사원으로 꼽히며 인정받던 정은은 어느 날 갑자기 권고사직을 마주하게 된다. 하청으로 1년 동안 파견을 가면 다시 원청으로 복귀시켜주겠다는 제안을 받은 정은은 결국 파견을 결정하지만, 이제까지와는 완전히 다른 종류의 도전에 직면하는데...",나는 나를 해고하지 않는다,2021-01-28,드라마
707157,"스물아홉의 컴퓨터 게임 개발자 미래가 임신 사실을 알게 된 뒤부터 출산 때까지의 과정을 그린다. 미래는 시간이 지나면서 자신을 둘러싼 환경이 얼마나 출산에 비협조적인지 깨닫게 되는데, 그 상황은 때때로 VR 헤드기어를 낀 듯 너무도 생생하게 전해진다. 남자친구 윤호와 등 떠밀리듯 결혼을 추진하고, 사장에게 배신감이 든다는 소리를 듣고 회사에서 잘리며, 새로 취업도 되지 않아 “속았어, 온 세상이 나를 속이고 있어”라고 중얼거리는 미래의 모습은 너무나도 실감난다.",십개월의 미래,2021-10-14,"드라마, 코미디"
709056,"고아 출신 아영은 정부 지원금이 끊기자 돈을 벌기 위해 술집에서 일하며 간신히 생계를 유지하는 싱글맘 영채 아이의 보모 일을 시작한다. 어느 날, 아영이 잠깐 잠이 든 사이, 술에 취한 영채의 실수로 아이가 크게 다치게 되고, 영채는 이를 아영의 탓으로 돌리면서 둘 사이는 멀어져 간다. 그러던 어느 날, 아영은 영채가 아이를 입양 보내려고 한다는 사실을 알게 되고, 아이를 보내지 않기 위해 찾아 나선다.",아이,2021-02-10,드라마
714650,"파직, 파면, 파산, 퇴출, 이혼까지 인생에서도 패배 그랜드슬램을 달성 중인 배구선수 출신 감독 우진은 해체 직전의 프로 여자배구단 핑크스톰의 감독을 맡아 달라는 제안을 받는다.에이스 선수의 이적으로 이른바 떨거지 선수들만 남은 팀 핑크스톰은 새로운 구단주 정원의 등장으로 간신히 살아나지만 실력도, 팀워크도 이미 해체 직전 상태. 그 와중에 막장, 신파는 옵션, 루저들의 성장 서사에 꽂힌 정원은 핑크스톰이 딱 한번이라도 1승을 하면 상금 20억을 풀겠다는 파격 공약을 내세운다.모두가 주목하는 구단이 됐지만 압도적인 연패 행진을 이어가는 핑크스톰. 패배가 익숙했던 우진도 점점 울화통이 치밀고, 경험도 가능성도 없는 선수들과 함께 단 한번만이라도 이겨보고 싶은 마음이 생기는데…",1승,2024-12-04,"드라마, 코미디"
714651,"1999년 시골 소읍의 한 슈퍼마켓에 강도 치사 사건이 벌어진다. 경찰은 세 명의 소년들을 진범으로 지목, 빠르게 수사를 종결한다. 얼마 뒤 새로 부임한 황준철 반장은 경찰 고위직 최우성과 무리들이 성과를 앞세워 이 사건을 조작했다는 확신을 갖게 된다. 그는 특유의 끈질기고 강직한 수사력으로 재수사와 재심을 시도한다.",소년들,2023-11-01,"드라마, 범죄"
715253,"1933년, 일제강점기 경성. 항일조직 흑색단의 스파이인 유령이 비밀리에 활약하고 있다. 새로 부임한 경호대장 카이토는 흑색단의 총독 암살 시도를 막기 위해 조선총독부 내의 유령을 잡으려는 덫을 친다. 영문도 모른 채, 유령으로 의심받고 벼랑 끝 외딴 호텔에 갇힌 용의자들. 총독부 통신과 감독관 쥰지, 암호문 기록 담당 차경, 정무총감 비서 유리코, 암호 해독 담당 천계장, 통신과 직원 백호. 이들에게 주어진 시간은 단 하루 뿐. 기필코 살아나가 동지들을 구하고 총독 암살 작전을 성공시켜야 하는 유령과 무사히 집으로 돌아가고 싶은 이들 사이, 의심과 경계는 점점 짙어지는데…",유령,2023-01-18,"범죄, 스릴러, 액션"
716854,"의욕적인 신입경찰 지원은 사회복지사 오순을 만난 후 이상하게 그녀가 신경 쓰인다. 무더운 여름날, 아이를 유괴했으니 살리고 싶으면 복지관에 기부를 하라는 유괴범의 이상한 메시지가 언론을 통해 알려지면서 이 사건은 전국민적 관심사로 떠오른다. 그리고 지원은 사건과 오순의 연관성에 대해 의심한다.",고백,2021-02-24,"드라마, 범죄, 스릴러"
717088,"혼자여서 좋은 파워 인플루언서 영호와 혼자인 게 괜찮지 않은 유능한 출판사 편집장 현진. 싱글 라이프를 담은 에세이 시리즈의 작가와 편집자로 만난 영호와 현진. 생활 방식도 가치관도 서로 다른 두 사람은 책을 두고 사사건건 대립하면서도, 함께 보내는 시간이 나쁘지만은 않은데…",싱글 인 서울,2023-11-29,"로맨스, 코미디"
724885,살인사건 현장에서 피해자와 함께 용의자도 사체로 발견된다. 그러나 용의자의 시신은 이미 3개월 전 사망한 것으로 밝혀져 경찰은 혼란에 빠진다. 한편 미스터리를 추적하는 기자 임진희는 라디오 출연 중 자신이 바로 그 살인사건의 진범이며 생방송 인터뷰를 진행하고 싶다는 전화를 받게 된다. 경찰과 네티즌은 '임진희' 기자의 온라인 생방송을 일제히 주목하고 인터뷰 당일 그 곳에 나타난 범인은 되살아난 시체 재차의에 의한 3번의 살인을 예고하는데…,방법: 재차의,2021-07-28,"공포, 미스터리, 스릴러"
726139,한치 앞도 구분할 수 없는 짙은 안개 속 붕괴 직전의 공항대교에 고립된 사람들이 그 안에 도사리고 있는 예기치 못한 위협으로부터 살아남기 위해 고군분투하는 이야기.,탈출: 프로젝트 사일런스,2024-07-12,"SF, 공포, 모험, 스릴러, 액션"
727340,"북한 고위 관리가 망명을 요청한 이후, 안기부 해외팀 차장 박평호와 국내팀 차장 김정도는 동림으로 알려진 안기부 내 스파이, 남파간첩 총책임자를 밝혀내는 임무를 맡는다. 이윽고 동림이 국가 안보를 위태롭게 할 1급 비밀 정보를 누설하기 시작하고 안기부의 해외팀과 국내팀은 서로를 조사하기에 이른다. 당장 스파이를 밝혀내지 못하면 자신이 혐의를 받을 수 있는 일촉즉발의 상황에서 평호와 정도는 서서히 진실을 찾아내고, 마침내 대한민국 1호 암살 작전이라는 거대한 사건과 직면하게 되는데...",헌트,2022-08-10,"드라마, 미스터리, 액션"
728814,"100가지 중에 99가지가 안 맞지만,  단 하나 딱 맞는 게 있다면 오직 ‘음악’ 뿐.  음악에만 미친 브로들의 계약 여행.  과연 이들은 약속했던  10번의 무대를 다 채울 수 있을까?",더 박스,2021-03-24,"드라마, 음악"
729854,"온 세상을 집어삼킨 대지진, 그리고 하루아침에 폐허가 된 서울. 모든 것이 무너졌지만 오직 황궁 아파트만은 그대로다. 소문을 들은 외부 생존자들이 황궁 아파트로 몰려들자 위협을 느끼기 시작하는 입주민들. 생존을 위해 하나가 된 그들은 새로운 주민 대표 '영탁'을 중심으로 외부인의 출입을 철저히 막아선 채 아파트 주민만을 위한 새로운 규칙을 만든다. 덕분에 지옥 같은 바깥 세상과 달리 주민들에겐 더 없이 안전하고 평화로운 유토피아 황궁 아파트. 하지만 끝이 없는 생존의 위기 속 그들 사이에서도 예상치 못한 갈등이 시작되는데...! 살아남은 자들의 생존 규칙. 따르거나, 떠나거나.",콘크리트 유토피아,2023-08-09,"SF, 모험, 스릴러, 액션"
730647,"대한민국 최초이자 방탄소년단의 전 세계 스타디움 투어 ‘LOVE YOURSELF: SPEAK YOURSELF’가 끝났다. 한국 가수 최초 웸블리 스타디움 단독 공연, 빌보드 월간 박스스코어 1위. 로스앤젤레스, 시카고, 뉴욕, 상파울루, 런던, 파리, 오사카, 시즈오카, 리야드, 그리고 서울까지. 뜨거웠던 스타디움 투어의 대장정을 달려온 방탄소년단 멤버들. 무대 위가 아닌 무대 뒤에서, 방탄소년단으로 인해 태어난 또 다른 나로, 7명의 멤버들은 한 번도 말하지 못한 내면의 진솔한 이야기를 들려주기 시작한다.",브레이크 더 사일런스: 더 무비,2020-09-24,"다큐멘터리, 음악"
730823,"오갈 수 있는 길은 기찻길밖에 없지만 정작 기차역은 없는 마을, 준경의 목표는 단 하나, 바로 마을에 기차역이 생기는 것이다. 기차역은 어림없다는 원칙주의 기관사 아버지의 반대에도 마을에 남는 걸 고집하며 왕복 5시간 통학길을 오가는 준경. 그의 엉뚱함 속 비범함을 단번에 알아본 자칭 뮤즈 라희와 함께 오로지 기차역을 짓기 위한 준경만의 노력은 계속되는데...",기적,2021-09-15,드라마
731684,"봄이 되면 나타났다 여름이 되면 사라지는 죽음의 병. 공기를 타고 대한민국에 죽음을 몰고 온 살인무기의 실체를 밝히기 위한 그들의 사투. 증발된 범인, 피해자는 증발되지 않았다!",공기살인,2022-04-22,"드라마, 미스터리"
736545,"일도 연애도 마음대로 되지 않는 스물아홉 자영, 전 남친과의 격한 이별 후 호기롭게 연애 은퇴를 선언했지만 참을 수 없는 외로움에 못 이겨 최후의 보루인 데이팅 어플로 상대를 검색한다. 일도 연애도 호구 잡히기 일쑤인 서른셋 우리, 뒤통수 제대로 맞은 연애의 아픔도 잠시  편집장으로부터 19금 칼럼을 떠맡게 되고 데이팅 어플에 반강제로 가입하게 된다. 1도 기대하지 않았지만, 1일 차부터 둘은 서로에게 급속도로 빠져들게 되고 연애인 듯 아닌 듯 미묘한 관계 속에 누구 하나 속마음을 쉽게 터놓지 못하는데...",연애 빠진 로맨스,2021-11-24,"로맨스, 코미디"
